User_ID,Age,Gender,Country,Preferred_Category,Time_Spent_Minutes,Subscribed_Channels,Most_Watched_Genre,Frequent_Keywords,Recommendation_Algorithm,Engagement_Rate,Premium_User,Devices_Used,Advertisement_Interaction,Satisfaction_Score,Video_On_Trending
2588,45,Other,Russia,Music,10,62,Sports,Science,Excellent,62.43927642958425,No,Laptop,High,5,No
2589,18,Other,Canada,Music,562,59,Fashion,Travel,Good,15.184344564527564,Yes,Laptop,Low,7,No
2590,53,Male,Germany,Gaming,569,40,Sports,DIY,Poor,4.676001381116624,No,Laptop,High,1,Yes
2591,51,Male,Germany,Gaming,429,49,Comedy,DIY,Poor,53.81056585592319,No,Laptop,Low,3,Yes
2592,16,Male,Germany,Music,170,32,Comedy,DIY,Excellent,23.48901659718201,No,Smart TV,Medium,1,No
2593,25,Other,Canada,Gaming,170,38,Fashion,Cooking,Fair,30.116553700125927,Yes,Smart TV,Low,2,No
2594,61,Male,Canada,Education,137,92,Comedy,Science,Fair,24.513216483451362,Yes,Tablet,Medium,7,No
2595,14,Female,Germany,Entertainment,160,79,Fashion,DIY,Good,65.01723135725108,Yes,Tablet,High,7,Yes
2596,17,Female,Canada,Gaming,453,87,Fashion,Cooking,Excellent,55.352896211613356,Yes,Tablet,Medium,3,Yes
2597,56,Other,United States,Education,480,88,Fashion,DIY,Excellent,7.79744235218115,No,Mobile,Medium,6,No
2598,39,Male,Russia,Entertainment,472,13,Fashion,Science,Fair,52.65265331751754,No,Laptop,Medium,6,No
2599,44,Female,Russia,Gaming,39,85,Technology,DIY,Fair,79.11897655632998,Yes,Laptop,High,2,No
2600,33,Other,Russia,Entertainment,482,54,Technology,DIY,Good,8.119459082032431,No,Tablet,Low,9,No
2601,20,Male,United States,Education,566,76,Sports,Travel,Fair,88.97389762304199,Yes,Tablet,Medium,8,Yes
2602,50,Female,Germany,Education,89,13,Comedy,Travel,Good,57.83066494477291,Yes,Smart TV,High,2,No
2603,20,Male,Russia,Entertainment,48,39,Technology,DIY,Poor,95.06244692703166,Yes,Laptop,Medium,4,No
2604,62,Other,Canada,Music,249,23,Technology,Cooking,Good,14.814121772237565,No,Laptop,Low,9,Yes
2605,15,Male,United States,Gaming,566,92,Comedy,Cooking,Good,99.35649993533153,Yes,Laptop,Medium,4,No
2606,56,Other,Germany,Music,599,14,Fashion,Cooking,Good,64.42728659696768,Yes,Smart TV,Medium,7,No
2607,15,Male,United States,Education,346,17,Technology,DIY,Poor,56.749419948106286,No,Tablet,Medium,5,Yes
2608,34,Female,Russia,Entertainment,289,24,Technology,Cooking,Fair,51.52796241120854,No,Smart TV,Low,10,No
2609,18,Other,Germany,Gaming,125,58,Technology,Travel,Good,2.3654373098312753,No,Tablet,Low,6,No
2610,14,Other,Russia,Gaming,278,63,Technology,DIY,Fair,93.96391915495781,No,Tablet,High,1,No
2611,35,Other,Germany,Music,344,34,Fashion,Travel,Good,64.39944728541982,No,Tablet,Medium,4,Yes
2612,56,Male,Russia,Gaming,321,51,Comedy,Travel,Fair,9.162648449929122,No,Tablet,Medium,5,No
2613,14,Male,Germany,Gaming,62,86,Technology,Cooking,Good,2.0952170294524897,Yes,Laptop,Medium,6,Yes
2614,50,Female,United States,Gaming,77,10,Technology,Travel,Fair,5.078363923675133,No,Smart TV,Medium,6,Yes
2615,29,Other,Germany,Education,43,72,Technology,Travel,Excellent,60.93957634322407,No,Laptop,Low,5,Yes
2616,47,Other,Germany,Music,395,21,Technology,Science,Poor,61.40154148945852,No,Mobile,Low,3,No
2617,46,Male,United States,Education,258,37,Comedy,Science,Good,49.96672917814411,Yes,Laptop,Medium,2,Yes
2618,35,Male,Germany,Entertainment,120,7,Fashion,Science,Poor,30.676582065295154,No,Tablet,Medium,7,Yes
2619,42,Female,United States,Entertainment,103,90,Sports,Cooking,Good,53.174273161464136,Yes,Tablet,Medium,1,No
2620,64,Female,Russia,Music,419,13,Comedy,Cooking,Excellent,51.63018208762578,Yes,Tablet,Medium,5,Yes
2621,20,Male,Russia,Entertainment,188,80,Technology,Travel,Excellent,1.9415559876565625,Yes,Laptop,High,4,Yes
2622,34,Other,Russia,Education,56,30,Sports,Travel,Poor,28.246923032749805,Yes,Tablet,High,7,Yes
2623,56,Female,Germany,Education,385,31,Technology,Cooking,Good,5.318534146714948,No,Mobile,Medium,2,No
2624,48,Male,Canada,Education,596,5,Comedy,DIY,Fair,90.01547514476555,No,Laptop,Medium,8,Yes
2625,17,Male,Canada,Education,211,32,Fashion,DIY,Good,72.52231627851354,No,Laptop,Medium,9,Yes
2626,25,Other,Russia,Music,454,16,Sports,DIY,Fair,99.61151701929123,No,Mobile,High,10,No
2627,41,Male,United States,Gaming,306,73,Sports,Science,Poor,30.21712633052879,No,Laptop,Low,1,No
2628,43,Male,Germany,Entertainment,317,22,Fashion,Travel,Poor,87.84858477569102,No,Tablet,High,5,Yes
2629,59,Female,United States,Music,502,64,Fashion,DIY,Excellent,60.305426793248174,Yes,Tablet,High,4,No
2630,28,Male,Germany,Gaming,347,44,Sports,Science,Fair,45.31254069036049,Yes,Mobile,Medium,5,Yes
2631,54,Male,United States,Music,75,40,Sports,Travel,Good,22.25731112886351,No,Mobile,Medium,9,No
2632,42,Female,Russia,Entertainment,431,37,Sports,DIY,Excellent,73.83921652861429,No,Laptop,Low,3,Yes
2633,28,Other,Canada,Music,549,78,Sports,DIY,Poor,90.41407489043,No,Laptop,Medium,1,No
2634,24,Other,United States,Entertainment,502,16,Fashion,Science,Excellent,23.530839807537074,No,Laptop,Medium,3,Yes
2635,29,Female,Russia,Music,326,43,Comedy,DIY,Good,17.539033497361256,No,Tablet,Low,4,Yes
2636,28,Female,Canada,Music,84,84,Comedy,Travel,Good,69.6221915004867,No,Mobile,Medium,2,No
2637,24,Other,Canada,Education,68,63,Fashion,DIY,Poor,97.69731627255192,Yes,Tablet,Medium,1,No
2638,20,Other,Canada,Music,395,15,Comedy,Science,Excellent,74.9955101104078,Yes,Mobile,Medium,1,No
2639,32,Other,United States,Music,24,44,Comedy,DIY,Fair,28.45807390476489,No,Smart TV,High,8,No
2640,15,Other,United States,Gaming,240,90,Technology,Science,Fair,41.99554241477856,No,Mobile,Medium,4,No
2641,28,Other,Canada,Education,208,9,Comedy,Cooking,Fair,38.43176354583717,No,Smart TV,High,2,Yes
2642,42,Female,United States,Entertainment,363,65,Sports,DIY,Good,85.20950180470454,Yes,Mobile,Medium,10,Yes
2643,57,Male,Russia,Education,44,99,Comedy,Travel,Excellent,77.13707788722239,Yes,Tablet,Medium,3,No
2644,35,Other,Germany,Music,171,44,Fashion,DIY,Fair,58.897543476152016,Yes,Laptop,High,8,Yes
2645,40,Other,Canada,Entertainment,480,20,Comedy,Science,Excellent,27.495911039690323,Yes,Laptop,High,6,Yes
2646,63,Male,Germany,Music,540,70,Fashion,Cooking,Poor,93.79885277220562,Yes,Laptop,Medium,8,No
2647,52,Male,Canada,Education,432,74,Sports,Travel,Fair,65.33152247691466,No,Smart TV,Low,10,Yes
2648,17,Male,Germany,Education,357,33,Technology,DIY,Excellent,97.04766464417824,No,Laptop,Medium,5,No
2649,32,Male,Canada,Music,156,80,Technology,Cooking,Good,58.011703304203074,Yes,Tablet,High,3,Yes
2650,52,Male,Russia,Music,383,6,Comedy,Science,Poor,82.11927583636141,No,Tablet,Medium,6,Yes
2651,56,Male,Canada,Music,425,83,Comedy,Travel,Poor,81.31053793945267,Yes,Mobile,Medium,10,No
2652,13,Female,Russia,Gaming,503,31,Fashion,Science,Poor,33.732877683359206,Yes,Laptop,High,8,Yes
2653,42,Male,Canada,Education,568,66,Technology,DIY,Poor,96.40207229572282,Yes,Tablet,Low,5,No
2654,33,Male,United States,Gaming,265,18,Sports,Science,Good,2.194146759756399,No,Laptop,Low,5,Yes
2655,32,Female,Germany,Education,112,28,Fashion,Cooking,Good,76.87109087674142,No,Mobile,High,3,Yes
2656,18,Male,Russia,Education,130,68,Comedy,Science,Fair,96.55570857640438,No,Smart TV,High,3,Yes
2657,34,Other,Canada,Entertainment,428,65,Technology,Travel,Good,33.890820328372286,No,Tablet,Medium,8,No
2658,30,Other,United States,Entertainment,359,80,Comedy,Cooking,Good,64.8110587790972,No,Tablet,High,1,No
2659,20,Male,Canada,Education,51,45,Technology,DIY,Poor,56.22232498442106,Yes,Laptop,High,4,Yes
2660,51,Female,Germany,Entertainment,376,58,Fashion,Science,Good,76.15073096765236,Yes,Smart TV,Medium,9,No
2661,44,Other,Canada,Education,38,47,Sports,Science,Poor,86.61779216450523,Yes,Tablet,Medium,6,No
2662,45,Female,United States,Education,23,66,Sports,DIY,Excellent,60.304456929954796,No,Smart TV,Medium,6,No
2663,28,Other,Canada,Music,494,52,Sports,DIY,Excellent,81.59045863814569,No,Laptop,Low,10,Yes
2664,24,Male,Canada,Entertainment,198,36,Sports,Science,Excellent,31.228557588925522,No,Mobile,Low,7,No
2665,50,Female,Russia,Gaming,304,1,Sports,DIY,Excellent,22.85870587048169,Yes,Tablet,High,7,No
2666,64,Female,Russia,Gaming,192,39,Comedy,Cooking,Excellent,43.06676895328402,Yes,Smart TV,Medium,6,No
2667,46,Female,Canada,Entertainment,557,87,Comedy,Travel,Excellent,67.77365995807833,Yes,Mobile,High,9,No
2668,26,Other,Canada,Education,46,90,Sports,Cooking,Excellent,18.72469489387236,No,Smart TV,High,8,No
2669,48,Other,United States,Gaming,23,75,Technology,Science,Poor,68.03521921518914,No,Laptop,Low,8,No
2670,45,Other,Canada,Entertainment,168,1,Fashion,Cooking,Poor,39.40936485720673,Yes,Mobile,Low,2,No
2671,35,Male,Germany,Gaming,503,75,Technology,Science,Poor,79.5575273892632,Yes,Tablet,High,7,No
2672,62,Other,Russia,Music,338,88,Technology,Cooking,Poor,3.6835817103303303,Yes,Tablet,Medium,1,No
2673,57,Male,Germany,Education,92,74,Sports,Science,Good,66.79826378293944,Yes,Mobile,Low,10,No
2674,14,Female,Canada,Music,565,14,Technology,DIY,Good,64.98223366499677,No,Smart TV,Low,8,Yes
2675,53,Female,United States,Gaming,589,78,Comedy,Cooking,Fair,94.09354761253144,Yes,Mobile,Low,3,Yes
2676,33,Male,Germany,Education,569,71,Fashion,Science,Good,71.33675535640704,No,Laptop,High,9,Yes
2677,14,Other,Canada,Education,578,23,Fashion,DIY,Poor,79.63018964232812,No,Tablet,Low,5,Yes
2678,39,Male,Russia,Education,596,43,Fashion,Science,Poor,90.45910158531683,No,Mobile,Medium,7,Yes
2679,21,Female,Canada,Entertainment,31,22,Technology,Cooking,Excellent,67.50519182919878,No,Tablet,Low,7,No
2680,13,Female,Russia,Entertainment,141,60,Fashion,Cooking,Excellent,29.01536349599746,No,Mobile,High,9,No
2681,23,Male,United States,Education,474,27,Fashion,Science,Fair,86.9773799583522,Yes,Smart TV,High,2,No
2682,15,Other,Russia,Education,465,56,Comedy,DIY,Good,74.7578119475975,No,Tablet,High,4,No
2683,64,Other,Canada,Education,311,2,Sports,Travel,Poor,42.443760400089346,Yes,Mobile,High,8,Yes
2684,35,Male,United States,Music,276,39,Sports,Science,Good,71.05291726499621,Yes,Mobile,Medium,5,Yes
2685,38,Male,Russia,Music,404,51,Comedy,Science,Fair,86.7688877181142,No,Laptop,High,5,No
2686,16,Other,Russia,Gaming,129,19,Comedy,Travel,Excellent,97.56521313912715,Yes,Tablet,Low,3,No
2687,30,Female,Germany,Education,255,62,Sports,Science,Poor,95.23515039590553,Yes,Mobile,Medium,5,Yes
2688,18,Male,Russia,Education,577,71,Technology,Cooking,Excellent,32.53278267641415,Yes,Laptop,High,7,No
2689,47,Other,Canada,Music,47,76,Comedy,Cooking,Poor,42.16937137181817,Yes,Mobile,High,4,No
2690,34,Other,United States,Gaming,254,67,Fashion,DIY,Excellent,10.953660497737127,No,Tablet,Medium,8,Yes
2691,55,Female,Canada,Gaming,30,63,Comedy,Travel,Excellent,24.7544287018046,Yes,Mobile,Low,6,No
2692,27,Female,Russia,Education,119,5,Technology,Science,Fair,88.24212084869502,Yes,Tablet,Medium,6,No
2693,34,Female,Canada,Entertainment,403,72,Comedy,Cooking,Good,36.0849926279359,No,Tablet,Low,6,No
2694,49,Female,Germany,Gaming,419,78,Fashion,Science,Excellent,62.05526585948811,No,Laptop,Low,4,Yes
2695,64,Female,Canada,Gaming,17,61,Comedy,Travel,Poor,66.59656183070332,No,Mobile,High,3,Yes
2696,54,Male,United States,Education,453,71,Comedy,Cooking,Good,78.1829275143312,No,Tablet,Medium,10,Yes
2697,24,Other,United States,Education,337,7,Comedy,Travel,Good,18.280003024563097,No,Mobile,Medium,6,Yes
2698,59,Male,Russia,Education,299,50,Sports,Science,Excellent,30.48131346144355,Yes,Smart TV,High,6,Yes
2699,61,Male,United States,Music,520,46,Sports,DIY,Excellent,44.83363414581806,No,Smart TV,High,2,Yes
2700,54,Male,Canada,Education,370,96,Technology,Science,Excellent,36.48410612382735,Yes,Mobile,Low,10,Yes
2701,50,Male,Russia,Entertainment,228,72,Sports,Science,Good,98.29052328596897,No,Laptop,High,9,No
2702,30,Male,Canada,Entertainment,415,76,Technology,Travel,Fair,83.49408032137124,Yes,Smart TV,Medium,4,Yes
2703,57,Female,Germany,Gaming,229,74,Sports,Cooking,Excellent,47.9686754620486,Yes,Tablet,High,4,No
2704,47,Female,Canada,Music,116,14,Technology,Travel,Good,87.9268626086468,No,Mobile,High,10,Yes
2705,42,Other,United States,Gaming,590,73,Technology,Cooking,Good,34.76529475832968,Yes,Tablet,High,8,No
2706,36,Male,United States,Music,295,94,Technology,Science,Poor,78.58283238902646,No,Tablet,High,3,No
2707,54,Other,Germany,Education,17,69,Comedy,Science,Excellent,22.367559810645364,Yes,Smart TV,High,10,Yes
2708,42,Female,Russia,Gaming,198,65,Comedy,DIY,Fair,77.2322045226366,No,Tablet,Low,7,No
2709,26,Female,United States,Entertainment,90,65,Technology,DIY,Poor,45.64534031957284,Yes,Mobile,High,7,Yes
2710,18,Female,United States,Music,117,57,Technology,Travel,Excellent,10.749932099224235,Yes,Laptop,High,2,No
2711,15,Male,United States,Gaming,330,62,Comedy,Cooking,Poor,27.32624545555823,No,Smart TV,Medium,3,No
2712,28,Male,Germany,Entertainment,588,20,Fashion,DIY,Excellent,40.227462402356466,No,Smart TV,High,4,No
2713,19,Female,Germany,Entertainment,355,75,Comedy,DIY,Poor,74.92929116644372,No,Mobile,Medium,2,Yes
2714,64,Other,United States,Education,337,26,Technology,Science,Fair,7.298271473095086,No,Laptop,Medium,9,No
2715,26,Other,Russia,Music,564,44,Comedy,Science,Poor,65.95469950926396,No,Laptop,Medium,10,No
2716,21,Female,United States,Gaming,311,67,Sports,Travel,Poor,71.60136409328436,No,Tablet,Medium,6,Yes
2717,27,Other,Canada,Entertainment,209,70,Technology,Travel,Poor,65.39213699257515,No,Laptop,Low,1,Yes
2718,33,Female,Canada,Music,428,62,Comedy,Cooking,Excellent,76.06696381675556,No,Mobile,Low,1,No
2719,47,Other,Russia,Education,48,45,Sports,DIY,Excellent,17.81686160228383,No,Laptop,Medium,8,Yes
2720,14,Female,United States,Music,316,11,Comedy,Science,Fair,58.710335506303736,No,Laptop,Low,6,Yes
2721,39,Other,Russia,Music,13,72,Comedy,Cooking,Poor,94.11449472038798,Yes,Tablet,Low,10,Yes
2722,14,Male,Canada,Gaming,86,93,Fashion,DIY,Good,61.07842698045377,Yes,Tablet,High,7,Yes
2723,47,Female,United States,Music,477,74,Comedy,Cooking,Poor,61.1336346952953,No,Mobile,Low,6,No
2724,30,Female,United States,Education,188,34,Comedy,Cooking,Good,73.64396421132689,No,Laptop,Medium,2,Yes
2725,26,Other,Canada,Entertainment,285,88,Fashion,Travel,Good,33.3204232125859,Yes,Laptop,Medium,3,No
2726,32,Female,Russia,Gaming,161,46,Comedy,DIY,Poor,70.04759013215406,No,Smart TV,Medium,8,Yes
2727,30,Female,Russia,Entertainment,173,81,Fashion,Cooking,Good,91.6233833313215,Yes,Laptop,Medium,4,Yes
2728,22,Female,Germany,Music,299,32,Sports,Cooking,Good,1.0895473025342994,Yes,Smart TV,High,8,Yes
2729,37,Male,Germany,Education,387,75,Fashion,Cooking,Poor,87.01130411088653,Yes,Tablet,Low,3,No
2730,14,Male,Germany,Entertainment,319,98,Sports,Travel,Excellent,21.86183312588591,Yes,Tablet,Medium,2,No
2731,37,Other,Russia,Education,398,88,Fashion,Travel,Poor,45.59232737003752,Yes,Tablet,High,7,No
2732,45,Male,United States,Music,192,5,Sports,Science,Fair,85.2347800952638,No,Smart TV,Medium,1,No
2733,48,Other,United States,Music,315,63,Comedy,Travel,Good,82.3912127456629,Yes,Smart TV,Low,3,Yes
2734,43,Male,Germany,Entertainment,81,29,Sports,Travel,Fair,89.19274781260559,No,Smart TV,High,2,No
2735,26,Other,Russia,Gaming,228,48,Sports,DIY,Good,94.0416792632526,Yes,Laptop,Low,5,Yes
2736,13,Male,Germany,Education,182,98,Technology,DIY,Excellent,44.71569567717586,Yes,Tablet,High,2,No
2737,58,Male,Russia,Education,281,16,Sports,Cooking,Good,65.63638108010069,Yes,Smart TV,Medium,10,Yes
2738,28,Other,Russia,Education,477,25,Comedy,Science,Poor,39.04784405261067,No,Tablet,Medium,5,No
2739,58,Female,Germany,Music,278,72,Technology,Travel,Good,35.071671749216584,Yes,Smart TV,Low,3,Yes
2740,64,Female,United States,Music,29,29,Technology,DIY,Fair,43.15954105976695,Yes,Smart TV,Low,9,Yes
2741,15,Male,United States,Entertainment,587,52,Fashion,Science,Poor,74.3076134782676,No,Tablet,High,10,No
2742,47,Other,Russia,Entertainment,512,46,Sports,DIY,Fair,50.14407471415529,No,Laptop,Low,9,No
2743,53,Female,Canada,Music,156,25,Fashion,Cooking,Excellent,81.4059674448342,Yes,Mobile,Low,8,Yes
2744,18,Other,Canada,Gaming,438,23,Fashion,Travel,Fair,74.52184771961558,Yes,Smart TV,Medium,5,Yes
2745,37,Female,Canada,Education,174,34,Sports,Cooking,Fair,2.0478461124399328,Yes,Tablet,Medium,10,No
2746,25,Other,Germany,Education,319,67,Fashion,Cooking,Fair,63.02381571061616,No,Tablet,Medium,7,Yes
2747,46,Male,United States,Music,527,94,Comedy,DIY,Poor,43.65711233085911,Yes,Smart TV,Medium,2,No
2748,20,Other,Canada,Gaming,23,34,Comedy,Science,Excellent,45.662898915114155,No,Tablet,Medium,3,Yes
2749,33,Female,Canada,Gaming,141,32,Sports,Travel,Excellent,81.83730538698947,Yes,Mobile,Medium,2,No
2750,46,Male,Canada,Gaming,448,29,Sports,Science,Excellent,54.760798608467674,No,Laptop,Medium,10,No
2751,16,Other,Canada,Gaming,272,9,Technology,Cooking,Fair,88.56218234589471,No,Smart TV,High,1,No
2752,37,Female,Germany,Gaming,234,66,Sports,Travel,Poor,71.28055923916904,Yes,Tablet,Medium,3,Yes
2753,27,Male,United States,Entertainment,267,57,Sports,Cooking,Poor,55.28400087640528,Yes,Tablet,Medium,4,No
2754,16,Other,United States,Music,243,39,Comedy,DIY,Poor,75.45379761511037,No,Tablet,Medium,9,No
2755,57,Female,United States,Music,345,7,Comedy,Science,Fair,3.83490509254073,Yes,Laptop,Medium,2,No
2756,24,Other,Canada,Music,418,69,Sports,Science,Excellent,2.7083654828207737,No,Tablet,Medium,9,No
2757,44,Other,Russia,Education,33,8,Technology,Cooking,Fair,8.334932692085207,No,Smart TV,Low,1,No
2758,44,Male,Germany,Gaming,280,96,Comedy,Science,Poor,43.756532514714266,Yes,Laptop,Low,9,Yes
2759,40,Male,Germany,Gaming,104,18,Comedy,Science,Fair,23.545014562694313,No,Laptop,Medium,6,Yes
2760,25,Female,Germany,Education,151,82,Fashion,Cooking,Good,98.42612944157845,Yes,Smart TV,Medium,8,Yes
2761,43,Male,United States,Gaming,90,49,Sports,Travel,Excellent,54.22901390113669,No,Tablet,Medium,3,No
2762,26,Female,United States,Gaming,283,16,Fashion,DIY,Excellent,66.24157460811585,Yes,Smart TV,High,8,Yes
2763,32,Other,Germany,Gaming,285,21,Sports,Travel,Poor,27.882013624669668,Yes,Laptop,Medium,9,No
2764,30,Other,Canada,Gaming,474,10,Technology,Travel,Fair,32.17969085876088,Yes,Tablet,High,7,Yes
2765,41,Female,Russia,Gaming,217,4,Fashion,DIY,Poor,33.54619141411559,No,Smart TV,High,4,Yes
2766,18,Other,United States,Entertainment,305,44,Comedy,Cooking,Fair,69.87357051503005,Yes,Mobile,Medium,6,Yes
2767,44,Male,United States,Music,48,8,Sports,Cooking,Good,47.37062076893085,No,Laptop,Low,6,Yes
2768,41,Other,Canada,Entertainment,297,55,Sports,DIY,Excellent,51.768365253007445,No,Tablet,Medium,2,No
2769,55,Male,Canada,Gaming,133,19,Fashion,Science,Excellent,59.20029821593453,Yes,Mobile,Medium,2,Yes
2770,14,Female,United States,Music,292,64,Fashion,Travel,Fair,76.8811656238217,No,Smart TV,Low,5,Yes
2771,35,Female,Canada,Music,189,40,Technology,Science,Excellent,9.036974851247814,Yes,Tablet,Low,1,No
2772,31,Other,Canada,Music,106,51,Comedy,Cooking,Fair,77.68739122188217,No,Tablet,Medium,5,Yes
2773,43,Other,Canada,Music,200,9,Technology,Travel,Poor,56.32350688751798,No,Mobile,Medium,10,Yes
2774,63,Male,Russia,Education,83,30,Comedy,Cooking,Good,66.90954448552571,Yes,Mobile,High,3,No
2775,17,Male,Russia,Music,456,56,Comedy,DIY,Fair,32.7551764840762,Yes,Laptop,Low,3,Yes
2776,31,Other,Russia,Education,506,81,Sports,DIY,Good,40.93868368164492,No,Mobile,High,8,Yes
2777,46,Other,Canada,Education,570,44,Comedy,Science,Poor,23.116581965392026,Yes,Tablet,High,3,No
2778,22,Female,Canada,Music,493,59,Fashion,Science,Poor,97.92999974174053,Yes,Tablet,High,3,No
2779,37,Female,Russia,Gaming,125,15,Sports,Cooking,Poor,49.700297251031664,No,Smart TV,High,1,Yes
2780,14,Female,Russia,Gaming,544,68,Technology,Cooking,Fair,99.60769157965979,Yes,Laptop,Low,8,Yes
2781,23,Other,Germany,Music,107,70,Comedy,DIY,Good,48.978597806126636,No,Smart TV,Low,10,Yes
2782,62,Other,United States,Music,337,61,Sports,Travel,Good,21.975126438406733,Yes,Tablet,Low,10,No
2783,43,Other,Russia,Education,416,80,Fashion,DIY,Excellent,50.745239673685674,Yes,Smart TV,Medium,6,No
2784,27,Female,Germany,Entertainment,322,90,Technology,Cooking,Fair,3.95955717990778,No,Mobile,High,8,Yes
2785,21,Other,Germany,Education,157,23,Sports,DIY,Excellent,90.47698014219513,No,Smart TV,Medium,3,No
2786,35,Male,Russia,Gaming,351,77,Sports,Science,Excellent,81.85502511944411,Yes,Tablet,Low,6,No
2787,31,Other,Germany,Entertainment,504,47,Fashion,Science,Fair,72.58205206942847,Yes,Mobile,Low,2,Yes
2788,21,Other,Russia,Entertainment,32,17,Fashion,Cooking,Excellent,60.982671544246,No,Tablet,Medium,3,No
2789,47,Other,United States,Entertainment,114,57,Comedy,DIY,Excellent,57.983423367036316,Yes,Laptop,High,4,No
2790,33,Other,United States,Education,588,54,Technology,Cooking,Excellent,99.67282140794629,Yes,Laptop,Low,9,No
2791,21,Other,United States,Education,567,91,Sports,Travel,Poor,27.799743401993794,Yes,Mobile,High,4,No
2792,40,Male,Russia,Music,231,52,Fashion,Science,Fair,77.96843653655779,Yes,Laptop,High,7,Yes
2793,58,Male,Germany,Education,24,22,Fashion,DIY,Poor,58.14047702136575,No,Laptop,Low,8,No
2794,63,Other,Russia,Education,87,83,Sports,Science,Excellent,97.58805437588852,Yes,Laptop,Medium,5,Yes
