Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Kalaignar Health Insurance,Education,511,5,3,4,2,Satisfied with the welfare program; could improve ease of access.,Coimbatore,18-30,Male,Unemployed,High School,Medium,Rural,4,2,3,2033-01-04,In-person
Pensión de Viudedad,Women Empowerment,4347,5,4,2,2,The agricultural scheme provided necessary aid in tough times.,Coimbatore,18-30,Male,Student,Doctorate,Medium,Rural,4,4,3,2033-01-05,Phone
Organic Farming Mission,Agriculture,1255,2,3,4,2,The education scheme needs improvement in terms of infrastructure.,Coimbatore,18-30,Female,Unemployed,Graduate,Low,Rural,3,1,4,2033-01-06,In-person
Organic Farming Mission,Social Welfare,4616,2,1,1,5,The agricultural scheme provided necessary aid in tough times.,Madurai,41-50,Female,Professional,Doctorate,Low,Urban,2,4,3,2033-01-07,Phone
Wage Protection Scheme,Social Welfare,3653,2,2,3,1,Satisfied with the welfare program; could improve ease of access.,Coimbatore,31-40,Male,Professional,Graduate,Low,Rural,2,2,3,2033-01-08,Phone
Free Laptop Scheme,Agriculture,2457,4,3,2,2,The education scheme needs improvement in terms of infrastructure.,Coimbatore,18-30,Male,Professional,Graduate,High,Rural,1,1,3,2033-01-09,Phone
Uzhavar Naal Scheme,Social Welfare,1992,3,2,4,2,The agricultural scheme provided necessary aid in tough times.,Coimbatore,31-40,Male,Homemaker,Doctorate,Low,Rural,5,5,4,2033-01-10,Online
Wage Protection Scheme,Social Welfare,1260,3,1,2,3,The scheme has significantly helped in accessing healthcare facilities.,Trichy,41-50,Female,Professional,Doctorate,Low,Urban,3,3,1,2033-01-11,Online
Uzhavar Naal Scheme,Healthcare,4639,2,4,5,3,Satisfied with the welfare program; could improve ease of access.,Coimbatore,61+,Female,Student,Graduate,Medium,Urban,4,1,4,2033-01-12,Online
Pensión de Viudedad,Social Welfare,226,5,5,5,2,Satisfied with the welfare program; could improve ease of access.,Salem,18-30,Other,Professional,High School,Low,Rural,2,2,3,2033-01-13,In-person
Tamil Nadu Startup and Innovation Mission,Social Welfare,3486,5,4,3,4,The agricultural scheme provided necessary aid in tough times.,Coimbatore,31-40,Female,Professional,High School,Low,Urban,1,2,2,2033-01-14,Online
Pensión de Viudedad,Social Welfare,4294,5,5,5,5,The education scheme needs improvement in terms of infrastructure.,Trichy,51-60,Male,Professional,Postgraduate,High,Urban,5,2,3,2033-01-15,Online
Wage Protection Scheme,Agriculture,4975,1,3,2,4,Satisfied with the welfare program; could improve ease of access.,Coimbatore,18-30,Female,Business,Postgraduate,Medium,Rural,5,1,3,2033-01-16,Phone
Uzhavar Naal Scheme,Education,4119,4,3,2,3,The agricultural scheme provided necessary aid in tough times.,Chennai,61+,Female,Homemaker,High School,Medium,Rural,4,4,5,2033-01-17,Phone
Wage Protection Scheme,Agriculture,4527,1,2,2,2,The scheme has significantly helped in accessing healthcare facilities.,Chennai,41-50,Other,Unemployed,High School,Low,Rural,2,5,3,2033-01-18,Online
Organic Farming Mission,Women Empowerment,4094,4,4,1,3,The agricultural scheme provided necessary aid in tough times.,Coimbatore,41-50,Male,Professional,Doctorate,Low,Urban,4,5,3,2033-01-19,In-person
Organic Farming Mission,Agriculture,1394,5,5,3,2,The agricultural scheme provided necessary aid in tough times.,Salem,61+,Other,Business,High School,High,Urban,2,3,3,2033-01-20,In-person
Free DTH Scheme,Social Welfare,1134,4,1,1,5,Good initiative but awareness needs to be increased.,Chennai,51-60,Male,Business,High School,Low,Rural,2,1,4,2033-01-21,Phone
Wage Protection Scheme,Education,4875,4,5,2,1,The agricultural scheme provided necessary aid in tough times.,Coimbatore,31-40,Male,Professional,High School,High,Urban,5,2,5,2033-01-22,In-person
Kalaignar Health Insurance,Social Welfare,1094,3,2,1,4,Good initiative but awareness needs to be increased.,Chennai,51-60,Female,Unemployed,Graduate,High,Rural,3,1,3,2033-01-23,Phone
Pensión de Viudedad,Education,193,4,2,3,4,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Female,Student,Graduate,High,Rural,4,1,3,2033-01-24,In-person
Climate Resilient Agriculture Scheme,Social Welfare,3644,3,1,5,4,The women empowerment scheme needs more promotion in rural areas.,Trichy,51-60,Male,Business,Postgraduate,High,Urban,4,1,1,2033-01-25,Online
Pensión de Viudedad,Education,1342,5,3,1,5,The education scheme needs improvement in terms of infrastructure.,Madurai,51-60,Female,Business,Graduate,High,Rural,4,5,3,2033-01-26,Online
Kalaignar Health Insurance,Social Welfare,2365,1,3,3,3,Good initiative but awareness needs to be increased.,Trichy,18-30,Other,Homemaker,Graduate,High,Rural,3,1,5,2033-01-27,Online
Nehru Trophy for School Education,Agriculture,2112,3,5,2,1,The education scheme needs improvement in terms of infrastructure.,Chennai,51-60,Other,Professional,Postgraduate,Low,Urban,1,4,5,2033-01-28,Online
Wage Protection Scheme,Social Welfare,428,1,3,3,5,The women empowerment scheme needs more promotion in rural areas.,Chennai,18-30,Other,Professional,Postgraduate,Medium,Urban,4,4,3,2033-01-29,Phone
Amma Free Clinics,Agriculture,3090,3,5,5,3,The women empowerment scheme needs more promotion in rural areas.,Madurai,18-30,Female,Homemaker,Doctorate,Low,Urban,1,2,4,2033-01-30,Phone
Organic Farming Mission,Social Welfare,1380,2,1,1,5,The education scheme needs improvement in terms of infrastructure.,Madurai,41-50,Female,Student,Doctorate,Medium,Urban,5,1,3,2033-01-31,In-person
Pensión de Viudedad,Healthcare,2969,1,5,3,4,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,51-60,Male,Professional,High School,Low,Urban,2,4,3,2033-02-01,Phone
Wage Protection Scheme,Social Welfare,567,3,1,4,3,The agricultural scheme provided necessary aid in tough times.,Coimbatore,41-50,Male,Homemaker,Doctorate,Medium,Urban,5,5,4,2033-02-02,In-person
Wage Protection Scheme,Education,3138,3,1,1,5,The agricultural scheme provided necessary aid in tough times.,Chennai,18-30,Female,Student,Doctorate,Low,Rural,4,5,3,2033-02-03,Online
Wage Protection Scheme,Education,2381,2,2,1,4,The women empowerment scheme needs more promotion in rural areas.,Salem,18-30,Male,Unemployed,High School,High,Rural,2,2,4,2033-02-04,Online
Uzhavar Naal Scheme,Healthcare,3716,3,2,1,5,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,31-40,Female,Professional,High School,Low,Urban,1,4,2,2033-02-05,Online
Organic Farming Mission,Women Empowerment,1005,3,5,1,5,The education scheme needs improvement in terms of infrastructure.,Salem,51-60,Male,Business,Postgraduate,Low,Rural,3,1,3,2033-02-06,Phone
Wage Protection Scheme,Women Empowerment,3068,5,5,5,2,Satisfied with the welfare program; could improve ease of access.,Trichy,31-40,Male,Unemployed,Postgraduate,High,Rural,3,3,5,2033-02-07,In-person
Wage Protection Scheme,Education,1295,3,2,2,1,The agricultural scheme provided necessary aid in tough times.,Chennai,31-40,Female,Professional,Doctorate,Medium,Urban,4,3,2,2033-02-08,Online
Nehru Trophy for School Education,Social Welfare,4640,2,3,1,2,The scheme has significantly helped in accessing healthcare facilities.,Salem,41-50,Male,Professional,Postgraduate,Medium,Urban,4,5,3,2033-02-09,Online
Wage Protection Scheme,Healthcare,2611,1,2,4,3,Good initiative but awareness needs to be increased.,Trichy,41-50,Female,Homemaker,Doctorate,Medium,Rural,4,4,2,2033-02-10,In-person
Pensión de Viudedad,Women Empowerment,505,5,2,4,5,The women empowerment scheme needs more promotion in rural areas.,Trichy,61+,Female,Professional,Graduate,Low,Rural,4,3,5,2033-02-11,Online
Free Laptop Scheme,Education,1346,4,2,4,4,The agricultural scheme provided necessary aid in tough times.,Trichy,31-40,Male,Homemaker,Graduate,Low,Urban,2,1,1,2033-02-12,Online
Uzhavar Naal Scheme,Healthcare,3581,1,2,5,4,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Male,Homemaker,Doctorate,Medium,Urban,5,4,3,2033-02-13,Online
Free Laptop Scheme,Women Empowerment,291,3,2,3,4,The women empowerment scheme needs more promotion in rural areas.,Chennai,18-30,Female,Professional,High School,Low,Urban,3,5,5,2033-02-14,Phone
Kalaignar Health Insurance,Education,798,4,1,1,2,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Male,Student,Postgraduate,High,Rural,3,4,3,2033-02-15,Phone
Pensión de Viudedad,Agriculture,3626,2,4,4,3,The agricultural scheme provided necessary aid in tough times.,Madurai,18-30,Female,Business,High School,High,Urban,3,5,5,2033-02-16,Phone
Organic Farming Mission,Agriculture,3759,4,2,2,1,Satisfied with the welfare program; could improve ease of access.,Trichy,41-50,Male,Professional,Graduate,Medium,Rural,2,5,5,2033-02-17,Phone
Free Sanitary Napkin Scheme,Healthcare,4396,2,2,4,5,The scheme has significantly helped in accessing healthcare facilities.,Salem,18-30,Male,Business,Graduate,Low,Rural,4,2,5,2033-02-18,Online
Uzhavar Naal Scheme,Agriculture,1730,1,1,3,3,The women empowerment scheme needs more promotion in rural areas.,Salem,41-50,Female,Business,Graduate,Low,Urban,4,5,3,2033-02-19,In-person
Organic Farming Mission,Healthcare,3976,1,5,2,3,Good initiative but awareness needs to be increased.,Chennai,18-30,Male,Professional,Postgraduate,Low,Urban,3,5,2,2033-02-20,Phone
Organic Farming Mission,Healthcare,3968,5,5,1,1,The agricultural scheme provided necessary aid in tough times.,Trichy,31-40,Female,Unemployed,Doctorate,Low,Rural,2,4,2,2033-02-21,In-person
Uzhavar Naal Scheme,Women Empowerment,2693,5,3,4,2,The agricultural scheme provided necessary aid in tough times.,Trichy,41-50,Male,Homemaker,High School,Medium,Rural,3,2,5,2033-02-22,In-person
Wage Protection Scheme,Women Empowerment,2198,3,3,2,3,The agricultural scheme provided necessary aid in tough times.,Chennai,61+,Female,Professional,Doctorate,Low,Urban,5,1,3,2033-02-23,Online
Wage Protection Scheme,Healthcare,4917,3,4,1,2,Good initiative but awareness needs to be increased.,Trichy,18-30,Male,Student,High School,High,Rural,1,3,2,2033-02-24,Online
Nehru Trophy for School Education,Social Welfare,4286,3,1,5,3,The women empowerment scheme needs more promotion in rural areas.,Trichy,18-30,Male,Homemaker,Graduate,High,Urban,2,1,5,2033-02-25,Online
Wage Protection Scheme,Healthcare,1417,4,1,4,2,The education scheme needs improvement in terms of infrastructure.,Coimbatore,41-50,Female,Professional,High School,Low,Urban,2,3,3,2033-02-26,Phone
Amma Free Clinics,Social Welfare,1139,5,2,4,5,The education scheme needs improvement in terms of infrastructure.,Salem,51-60,Female,Homemaker,Doctorate,Low,Urban,5,3,3,2033-02-27,Online
Pensión de Viudedad,Agriculture,1734,1,4,5,4,The women empowerment scheme needs more promotion in rural areas.,Chennai,41-50,Female,Business,Postgraduate,Low,Urban,1,4,5,2033-02-28,Phone
Wage Protection Scheme,Education,4649,5,1,4,1,Satisfied with the welfare program; could improve ease of access.,Trichy,18-30,Other,Professional,High School,Low,Rural,3,3,5,2033-03-01,In-person
Nehru Trophy for School Education,Women Empowerment,4281,5,4,4,3,Satisfied with the welfare program; could improve ease of access.,Trichy,41-50,Male,Student,Graduate,High,Rural,1,1,4,2033-03-02,Online
Free Sanitary Napkin Scheme,Healthcare,1737,5,3,1,2,Satisfied with the welfare program; could improve ease of access.,Trichy,51-60,Male,Student,Doctorate,Low,Rural,1,2,5,2033-03-03,Online
Uzhavar Naal Scheme,Agriculture,2298,1,3,2,3,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Male,Professional,Graduate,Medium,Rural,4,3,4,2033-03-04,Online
Organic Farming Mission,Women Empowerment,1318,1,2,4,3,Satisfied with the welfare program; could improve ease of access.,Trichy,61+,Male,Unemployed,Postgraduate,Medium,Urban,1,1,2,2033-03-05,In-person
Makkalai Thedi Maruthuvam,Women Empowerment,2561,1,2,1,2,The scheme has significantly helped in accessing healthcare facilities.,Chennai,31-40,Other,Student,Doctorate,Medium,Urban,4,1,4,2033-03-06,Online
Free Sanitary Napkin Scheme,Social Welfare,1729,1,5,4,2,Satisfied with the welfare program; could improve ease of access.,Chennai,51-60,Female,Homemaker,Postgraduate,High,Urban,3,2,1,2033-03-07,Online
Organic Farming Mission,Education,3483,3,1,3,5,The women empowerment scheme needs more promotion in rural areas.,Chennai,18-30,Female,Professional,Postgraduate,Low,Urban,1,5,2,2033-03-08,Phone
Wage Protection Scheme,Healthcare,4099,3,1,3,5,The women empowerment scheme needs more promotion in rural areas.,Chennai,41-50,Male,Professional,Postgraduate,High,Rural,3,2,3,2033-03-09,Online
Amma Unavagam Scheme,Education,3854,2,5,1,5,The scheme has significantly helped in accessing healthcare facilities.,Madurai,41-50,Female,Homemaker,Graduate,Medium,Urban,2,4,1,2033-03-10,Phone
Organic Farming Mission,Healthcare,4832,3,1,4,1,Good initiative but awareness needs to be increased.,Chennai,51-60,Female,Business,High School,Low,Rural,1,2,1,2033-03-11,Phone
Ennum Ezhuthum,Social Welfare,2425,1,1,1,2,Good initiative but awareness needs to be increased.,Trichy,31-40,Male,Homemaker,Postgraduate,Low,Urban,2,2,3,2033-03-12,In-person
Organic Farming Mission,Social Welfare,1168,2,2,4,5,Satisfied with the welfare program; could improve ease of access.,Coimbatore,61+,Other,Homemaker,Graduate,Medium,Rural,3,3,3,2033-03-13,Phone
Pensión de Viudedad,Women Empowerment,2189,2,4,1,4,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,41-50,Other,Unemployed,High School,Medium,Urban,3,2,4,2033-03-14,In-person
Organic Farming Mission,Women Empowerment,2287,5,3,4,2,Satisfied with the welfare program; could improve ease of access.,Trichy,51-60,Female,Student,Graduate,Medium,Urban,3,3,3,2033-03-15,In-person
Free Laptop Scheme,Women Empowerment,1775,4,3,3,3,Good initiative but awareness needs to be increased.,Coimbatore,51-60,Female,Professional,High School,Low,Urban,1,4,4,2033-03-16,Phone
Nehru Trophy for School Education,Agriculture,2267,5,3,1,3,The education scheme needs improvement in terms of infrastructure.,Madurai,41-50,Female,Professional,Graduate,Low,Urban,3,1,3,2033-03-17,Online
Free Sanitary Napkin Scheme,Social Welfare,1957,2,1,1,1,Satisfied with the welfare program; could improve ease of access.,Chennai,41-50,Other,Unemployed,Postgraduate,Low,Urban,5,4,5,2033-03-18,Phone
Uzhavar Naal Scheme,Social Welfare,1905,3,5,3,4,Satisfied with the welfare program; could improve ease of access.,Coimbatore,61+,Female,Unemployed,Graduate,Low,Rural,4,5,1,2033-03-19,Online
Green Tamil Nadu Mission,Agriculture,3349,4,5,2,4,Good initiative but awareness needs to be increased.,Coimbatore,61+,Male,Homemaker,High School,Medium,Urban,4,2,4,2033-03-20,Phone
Organic Farming Mission,Social Welfare,1982,2,3,1,3,Good initiative but awareness needs to be increased.,Trichy,51-60,Male,Student,High School,Medium,Urban,1,5,3,2033-03-21,Phone
Wage Protection Scheme,Education,4302,4,2,3,3,The agricultural scheme provided necessary aid in tough times.,Chennai,41-50,Male,Unemployed,Postgraduate,High,Urban,5,1,4,2033-03-22,In-person
Pensión de Viudedad,Education,1943,2,5,4,4,Satisfied with the welfare program; could improve ease of access.,Chennai,31-40,Female,Professional,Graduate,Low,Urban,1,3,2,2033-03-23,In-person
Free DTH Scheme,Agriculture,3179,5,2,1,3,The education scheme needs improvement in terms of infrastructure.,Salem,31-40,Female,Business,Postgraduate,Low,Urban,1,5,1,2033-03-24,In-person
Free Sanitary Napkin Scheme,Education,2012,4,1,2,5,The agricultural scheme provided necessary aid in tough times.,Salem,18-30,Male,Professional,Graduate,Low,Urban,4,2,5,2033-03-25,In-person
Organic Farming Mission,Education,2450,2,1,2,3,The education scheme needs improvement in terms of infrastructure.,Madurai,31-40,Female,Professional,Doctorate,Medium,Urban,2,5,1,2033-03-26,Online
Kalaignar Health Insurance,Women Empowerment,417,4,4,3,1,Satisfied with the welfare program; could improve ease of access.,Coimbatore,61+,Other,Professional,Doctorate,Medium,Urban,5,3,3,2033-03-27,Phone
Organic Farming Mission,Healthcare,3955,2,1,3,3,Good initiative but awareness needs to be increased.,Madurai,31-40,Other,Homemaker,Postgraduate,Medium,Rural,3,1,2,2033-03-28,Online
Organic Farming Mission,Women Empowerment,933,2,1,5,5,Satisfied with the welfare program; could improve ease of access.,Salem,41-50,Other,Student,Graduate,Medium,Rural,3,5,3,2033-03-29,Phone
Wage Protection Scheme,Social Welfare,4740,4,2,1,1,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Female,Student,Graduate,Low,Urban,1,5,5,2033-03-30,In-person
Uzhavar Naal Scheme,Education,3375,3,5,2,5,Good initiative but awareness needs to be increased.,Coimbatore,31-40,Other,Homemaker,Doctorate,Low,Rural,1,4,5,2033-03-31,Online
Uzhavar Naal Scheme,Social Welfare,4222,2,5,3,2,The education scheme needs improvement in terms of infrastructure.,Salem,51-60,Male,Professional,Postgraduate,Low,Urban,2,3,2,2033-04-01,Online
Pensión de Viudedad,Women Empowerment,3169,3,3,4,1,Satisfied with the welfare program; could improve ease of access.,Chennai,61+,Female,Homemaker,Graduate,Low,Urban,1,1,3,2033-04-02,In-person
Organic Farming Mission,Agriculture,2751,2,2,2,3,The women empowerment scheme needs more promotion in rural areas.,Madurai,41-50,Female,Professional,High School,Low,Urban,4,3,3,2033-04-03,Online
Climate Resilient Agriculture Scheme,Education,3283,2,2,5,3,The education scheme needs improvement in terms of infrastructure.,Coimbatore,41-50,Female,Unemployed,Postgraduate,Low,Urban,1,3,5,2033-04-04,Online
