Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Green Tamil Nadu Mission,Infrastructure,4813,2,4,1,1,This initiative has boosted employment prospects for many in our community.,Salem,46-60,Female,Unemployed,Graduate,Low,Urban,4,3,5,2023-09-27 13:08:09.143,In-person
Pensión de Viudedad,Education,2282,2,4,1,4,The scheme has positively impacted education opportunities for children.,Salem,Under 18,Other,Business,Doctorate,High,Rural,3,3,4,2023-11-18 13:08:09.143,Online
Kalaignar's Wage Protection Scheme,Health,4775,5,3,4,4,The scheme has significantly improved healthcare access in our area.,Salem,18-30,Female,Unemployed,Graduate,Lower-Middle,Rural,3,1,2,2023-02-27 13:08:09.143,Phone
Amma Free Clinics,Education,1270,3,3,2,3,The scheme has significantly improved healthcare access in our area.,Madurai,18-30,Other,Service,High School,Low,Rural,3,1,2,2023-01-01 13:08:09.143,Phone
Uzhavar Naal Scheme,Infrastructure,589,1,5,2,2,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,Under 18,Female,Business,High School,Upper-Middle,Urban,3,1,2,2023-05-18 13:08:09.143,In-person
Transgender Welfare Board,Employment,2625,4,3,1,1,The scheme has significantly improved healthcare access in our area.,Salem,46-60,Other,Unemployed,Graduate,Low,Rural,2,4,1,2023-02-26 13:08:09.143,In-person
Amma Unavagam Scheme,Employment,1282,3,2,5,1,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,31-45,Other,Service,Doctorate,Lower-Middle,Urban,5,2,2,2023-10-28 13:08:09.143,In-person
Ennum Ezhuthum,Employment,4579,1,5,2,2,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,Above 60,Female,Service,High School,Middle,Rural,5,3,4,2023-04-22 13:08:09.143,Phone
Makkalai Thedi Maruthuvam,Infrastructure,4358,1,3,4,5,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,18-30,Female,Unemployed,Graduate,Middle,Urban,4,4,5,2023-11-29 13:08:09.143,In-person
Free DTH Scheme,Employment,2588,4,4,1,2,The scheme has positively impacted education opportunities for children.,Chennai,31-45,Female,Homemaker,Doctorate,Middle,Urban,4,5,4,2023-05-24 13:08:09.143,Online
Kalaignar's Comprehensive Health Insurance Scheme,Infrastructure,1976,1,3,3,5,The scheme has significantly improved healthcare access in our area.,Chennai,31-45,Female,Business,Postgraduate,Upper-Middle,Rural,3,3,4,2023-01-11 13:08:09.143,Phone
Organic Farming Mission,Infrastructure,2562,5,1,3,1,Needs more awareness campaigns; many people are unaware of its benefits.,Tirunelveli,46-60,Male,Student,Primary School,Low,Urban,1,2,3,2023-03-27 13:08:09.143,Online
Ennum Ezhuthum,Health,1730,1,5,2,3,This initiative has boosted employment prospects for many in our community.,Tirunelveli,Under 18,Male,Service,High School,Low,Urban,1,5,1,2023-11-03 13:08:09.143,Phone
Amma Free Clinics,Employment,387,5,3,5,4,This initiative has boosted employment prospects for many in our community.,Chennai,Under 18,Female,Homemaker,Primary School,Upper-Middle,Urban,3,3,5,2023-10-29 13:08:09.143,Phone
Ennum Ezhuthum,Infrastructure,4382,1,3,2,1,The scheme has significantly improved healthcare access in our area.,Chennai,Above 60,Other,Business,Primary School,Low,Rural,5,2,3,2022-12-12 13:08:09.143,Phone
Pensión de Viudedad,Employment,2007,2,2,5,1,The scheme has significantly improved healthcare access in our area.,Chennai,Above 60,Other,Homemaker,Postgraduate,Upper-Middle,Rural,4,1,1,2023-04-18 13:08:09.143,In-person
Pensión de Viudedad,Infrastructure,1261,1,4,2,1,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,18-30,Other,Homemaker,Doctorate,Low,Urban,2,2,5,2023-02-21 13:08:09.143,Phone
Makkalai Thedi Maruthuvam,Infrastructure,229,5,4,3,4,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,Under 18,Other,Student,Postgraduate,Low,Rural,1,3,3,2023-11-16 13:08:09.143,Phone
Naan Mudhalvan Scheme,Education,2463,1,2,5,5,"Overall satisfied, but improvements can be made in ease of access.",Chennai,18-30,Other,Student,Postgraduate,High,Urban,4,2,2,2023-02-11 13:08:09.143,Phone
Organic Farming Mission,Education,243,1,2,3,3,The scheme has significantly improved healthcare access in our area.,Tirunelveli,18-30,Other,Unemployed,Graduate,Upper-Middle,Rural,1,3,4,2023-04-29 13:08:09.143,Online
Free Laptop Scheme for College Students,Health,115,1,1,4,3,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,Above 60,Other,Student,High School,Lower-Middle,Urban,5,3,2,2023-01-18 13:08:09.143,Online
Kalaignar's Comprehensive Health Insurance Scheme,Employment,344,5,5,4,3,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,46-60,Female,Service,High School,Low,Urban,5,2,5,2023-03-20 13:08:09.143,In-person
Kalaignar's Comprehensive Health Insurance Scheme,Infrastructure,1026,1,4,1,5,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,Under 18,Other,Unemployed,Primary School,Low,Urban,3,2,3,2023-12-04 13:08:09.143,In-person
Organic Farming Mission,Education,3278,4,2,3,2,"Overall satisfied, but improvements can be made in ease of access.",Madurai,18-30,Other,Homemaker,Postgraduate,Lower-Middle,Urban,3,5,3,2023-08-05 13:08:09.143,Phone
Free Sanitary Napkin Scheme,Employment,2276,4,2,3,2,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,Under 18,Other,Student,Doctorate,Middle,Rural,1,5,3,2022-12-24 13:08:09.143,Phone
Kalaignar's Wage Protection Scheme,Employment,986,5,5,1,3,The scheme has positively impacted education opportunities for children.,Salem,18-30,Other,Service,High School,Lower-Middle,Rural,1,4,4,2023-01-30 13:08:09.143,Phone
Climate Resilient Agriculture Scheme,Employment,440,2,2,4,1,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,Above 60,Female,Homemaker,High School,Lower-Middle,Rural,4,3,3,2023-11-28 13:08:09.143,In-person
Pensión de Viudedad,Education,2151,4,1,4,1,The scheme has significantly improved healthcare access in our area.,Coimbatore,31-45,Other,Unemployed,Doctorate,Upper-Middle,Urban,3,5,1,2023-06-13 13:08:09.143,Phone
Climate Resilient Agriculture Scheme,Health,3498,3,5,5,4,This initiative has boosted employment prospects for many in our community.,Salem,46-60,Male,Student,Primary School,Upper-Middle,Rural,5,4,1,2023-06-08 13:08:09.143,In-person
Kalaignar's Comprehensive Health Insurance Scheme,Infrastructure,4050,4,1,5,2,The scheme has significantly improved healthcare access in our area.,Salem,18-30,Male,Business,Graduate,Upper-Middle,Rural,4,3,1,2023-04-19 13:08:09.143,Phone
Free Sanitary Napkin Scheme,Education,405,3,3,4,1,"Overall satisfied, but improvements can be made in ease of access.",Coimbatore,18-30,Male,Student,Doctorate,High,Urban,4,4,2,2023-09-07 13:08:09.143,Online
Kalaignar's Wage Protection Scheme,Education,1007,5,4,2,3,The scheme has significantly improved healthcare access in our area.,Coimbatore,31-45,Female,Unemployed,Doctorate,High,Rural,2,5,5,2023-05-03 13:08:09.143,Phone
Uzhavar Naal Scheme,Employment,2754,2,2,3,4,"Overall satisfied, but improvements can be made in ease of access.",Tirunelveli,46-60,Female,Student,Postgraduate,Middle,Urban,5,4,2,2023-08-09 13:08:09.143,Online
Pensión de Viudedad,Employment,3892,3,5,5,2,"Overall satisfied, but improvements can be made in ease of access.",Salem,Under 18,Male,Service,High School,Upper-Middle,Urban,4,2,2,2023-11-04 13:08:09.143,Phone
Makkalai Thedi Maruthuvam,Infrastructure,4142,3,1,2,4,This initiative has boosted employment prospects for many in our community.,Tirunelveli,46-60,Male,Homemaker,Postgraduate,Lower-Middle,Urban,2,4,4,2023-08-29 13:08:09.143,In-person
Free Sanitary Napkin Scheme,Health,1471,4,4,5,1,The scheme has positively impacted education opportunities for children.,Tirunelveli,31-45,Other,Homemaker,Primary School,Lower-Middle,Rural,3,1,2,2023-08-24 13:08:09.143,Online
Amma Unavagam Scheme,Education,420,3,4,1,3,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,46-60,Other,Service,Graduate,Lower-Middle,Urban,5,1,4,2023-02-20 13:08:09.143,Online
Kalaignar's Wage Protection Scheme,Education,4754,5,2,3,3,"Overall satisfied, but improvements can be made in ease of access.",Chennai,18-30,Female,Unemployed,Primary School,Lower-Middle,Urban,3,4,1,2023-12-10 13:08:09.143,Phone
Uzhavar Naal Scheme,Employment,4159,5,4,5,3,Needs more awareness campaigns; many people are unaware of its benefits.,Salem,18-30,Female,Business,Postgraduate,Middle,Rural,2,1,1,2023-06-08 13:08:09.143,Online
Kalaignar's Comprehensive Health Insurance Scheme,Employment,1231,5,2,4,1,The scheme has positively impacted education opportunities for children.,Madurai,46-60,Male,Homemaker,Primary School,Lower-Middle,Urban,5,4,2,2023-06-15 13:08:09.143,Online
Amma Unavagam Scheme,Health,2678,4,3,1,5,Needs more awareness campaigns; many people are unaware of its benefits.,Chennai,31-45,Female,Business,Postgraduate,Upper-Middle,Rural,1,4,2,2023-12-04 13:08:09.143,In-person
Transgender Welfare Board,Health,4142,2,2,1,3,The scheme has positively impacted education opportunities for children.,Coimbatore,31-45,Other,Homemaker,Graduate,Middle,Urban,1,4,1,2023-03-17 13:08:09.143,In-person
Ennum Ezhuthum,Education,3467,4,1,4,5,The scheme has significantly improved healthcare access in our area.,Chennai,18-30,Male,Student,Doctorate,Middle,Urban,1,1,3,2023-09-06 13:08:09.143,Online
Uzhavar Naal Scheme,Health,917,5,4,1,3,The scheme has positively impacted education opportunities for children.,Tirunelveli,Above 60,Other,Unemployed,Primary School,High,Rural,4,3,1,2023-08-03 13:08:09.143,Online
Makkalai Thedi Maruthuvam,Infrastructure,111,4,4,3,5,The scheme has positively impacted education opportunities for children.,Tirunelveli,18-30,Other,Homemaker,Graduate,Middle,Urban,1,4,3,2023-08-23 13:08:09.143,Online
Free Sanitary Napkin Scheme,Employment,294,5,4,5,2,The scheme has positively impacted education opportunities for children.,Madurai,31-45,Other,Student,High School,High,Urban,4,4,1,2023-06-10 13:08:09.143,Phone
Pensión de Viudedad,Education,2637,1,2,1,2,"Overall satisfied, but improvements can be made in ease of access.",Chennai,18-30,Male,Unemployed,Primary School,High,Urban,4,2,5,2023-06-16 13:08:09.143,Online
Green Tamil Nadu Mission,Employment,2942,1,5,3,3,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,31-45,Other,Student,High School,Upper-Middle,Urban,2,2,4,2023-09-30 13:08:09.143,In-person
Free Laptop Scheme for College Students,Employment,2329,3,2,4,4,The scheme has significantly improved healthcare access in our area.,Chennai,31-45,Female,Homemaker,Primary School,High,Urban,1,5,4,2023-03-26 13:08:09.143,Phone
Free Sanitary Napkin Scheme,Infrastructure,3109,2,1,5,4,The scheme has positively impacted education opportunities for children.,Coimbatore,18-30,Female,Service,Postgraduate,Middle,Rural,5,1,5,2023-02-20 13:08:09.143,Phone
Amma Free Clinics,Infrastructure,4851,1,2,4,1,This initiative has boosted employment prospects for many in our community.,Tirunelveli,18-30,Other,Service,Doctorate,Low,Urban,4,3,3,2023-02-14 13:08:09.143,Online
Makkalai Thedi Maruthuvam,Employment,2177,5,4,5,2,This initiative has boosted employment prospects for many in our community.,Tiruchirappalli,46-60,Male,Homemaker,Primary School,Low,Rural,2,4,2,2023-07-01 13:08:09.143,Phone
Kalaignar's Comprehensive Health Insurance Scheme,Education,3967,4,3,1,2,The scheme has significantly improved healthcare access in our area.,Madurai,46-60,Other,Student,Primary School,Middle,Rural,4,4,2,2023-05-05 13:08:09.143,In-person
Kalaignar's Comprehensive Health Insurance Scheme,Employment,4973,4,1,1,4,"Overall satisfied, but improvements can be made in ease of access.",Salem,46-60,Male,Service,Postgraduate,High,Urban,5,1,4,2022-12-31 13:08:09.143,Phone
Free Laptop Scheme for College Students,Education,543,3,3,5,3,"Overall satisfied, but improvements can be made in ease of access.",Tiruchirappalli,31-45,Female,Service,Doctorate,Low,Rural,5,5,2,2023-04-17 13:08:09.143,In-person
Nehru Trophy for Excellence in School Education,Education,397,4,1,3,1,The scheme has positively impacted education opportunities for children.,Madurai,31-45,Female,Student,Postgraduate,Upper-Middle,Urban,1,5,3,2023-08-10 13:08:09.144,Phone
Green Tamil Nadu Mission,Employment,944,1,1,3,2,"Overall satisfied, but improvements can be made in ease of access.",Chennai,31-45,Male,Unemployed,Primary School,Middle,Rural,4,2,2,2023-09-09 13:08:09.144,In-person
Ennum Ezhuthum,Health,1115,4,4,3,1,The scheme has positively impacted education opportunities for children.,Tirunelveli,31-45,Other,Unemployed,Graduate,High,Rural,5,1,1,2023-11-15 13:08:09.144,Online
Makkalai Thedi Maruthuvam,Health,1484,1,2,2,2,Needs more awareness campaigns; many people are unaware of its benefits.,Tiruchirappalli,46-60,Male,Service,Graduate,Low,Urban,3,5,5,2023-03-18 13:08:09.144,Online
Climate Resilient Agriculture Scheme,Infrastructure,1497,1,4,3,5,"Overall satisfied, but improvements can be made in ease of access.",Coimbatore,Above 60,Female,Service,Primary School,Lower-Middle,Urban,5,5,4,2023-09-06 13:08:09.144,Phone
Kalaignar's Wage Protection Scheme,Employment,653,2,4,1,5,The scheme has significantly improved healthcare access in our area.,Coimbatore,46-60,Other,Unemployed,Postgraduate,Lower-Middle,Rural,5,3,2,2023-11-03 13:08:09.144,In-person
Naan Mudhalvan Scheme,Employment,2450,3,4,2,1,The scheme has positively impacted education opportunities for children.,Madurai,46-60,Female,Unemployed,Graduate,Middle,Rural,4,2,3,2023-04-19 13:08:09.144,Phone
Pensión de Viudedad,Infrastructure,4616,5,3,3,4,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,Under 18,Female,Unemployed,Graduate,Low,Urban,5,2,2,2023-05-07 13:08:09.144,Phone
Tamil Nadu Startup and Innovation Mission,Employment,1369,1,1,1,4,The scheme has positively impacted education opportunities for children.,Coimbatore,18-30,Male,Homemaker,Postgraduate,Low,Urban,2,2,5,2023-08-04 13:08:09.144,Phone
Organic Farming Mission,Health,1360,3,5,2,2,This initiative has boosted employment prospects for many in our community.,Tirunelveli,Above 60,Male,Homemaker,Primary School,High,Urban,5,5,1,2023-06-13 13:08:09.144,Phone
Organic Farming Mission,Health,284,5,2,1,5,This initiative has boosted employment prospects for many in our community.,Coimbatore,Under 18,Male,Service,Graduate,High,Urban,3,4,4,2023-03-20 13:08:09.144,In-person
Green Tamil Nadu Mission,Employment,4663,4,4,5,5,The scheme has positively impacted education opportunities for children.,Salem,46-60,Other,Service,Postgraduate,Lower-Middle,Urban,5,5,4,2023-01-06 13:08:09.144,In-person
Transgender Welfare Board,Education,2510,3,1,1,1,The scheme has positively impacted education opportunities for children.,Tiruchirappalli,Under 18,Female,Unemployed,Primary School,Lower-Middle,Urban,1,5,3,2023-02-21 13:08:09.144,In-person
Kalaignar's Comprehensive Health Insurance Scheme,Infrastructure,4531,3,2,2,1,The scheme has positively impacted education opportunities for children.,Coimbatore,46-60,Other,Homemaker,Graduate,Lower-Middle,Rural,4,1,1,2023-06-22 13:08:09.144,In-person
Climate Resilient Agriculture Scheme,Health,2309,3,5,3,4,The scheme has positively impacted education opportunities for children.,Chennai,46-60,Female,Business,Primary School,Lower-Middle,Rural,3,2,2,2023-06-27 13:08:09.144,In-person
Amma Unavagam Scheme,Education,3772,4,5,2,4,The scheme has significantly improved healthcare access in our area.,Tirunelveli,Above 60,Male,Student,High School,Middle,Urban,2,2,2,2023-05-05 13:08:09.144,Phone
Tamil Nadu Startup and Innovation Mission,Employment,4783,4,4,3,4,This initiative has boosted employment prospects for many in our community.,Coimbatore,31-45,Female,Homemaker,Primary School,Low,Urban,5,3,3,2023-04-24 13:08:09.144,Phone
Free Laptop Scheme for College Students,Infrastructure,1981,3,5,3,3,"Overall satisfied, but improvements can be made in ease of access.",Chennai,Above 60,Other,Service,Doctorate,Upper-Middle,Rural,5,2,1,2023-02-06 13:08:09.144,Online
Amma Free Clinics,Employment,4396,2,5,4,5,"Overall satisfied, but improvements can be made in ease of access.",Coimbatore,31-45,Other,Service,Doctorate,Middle,Rural,2,5,3,2023-11-02 13:08:09.144,Phone
Kalaignar's Comprehensive Health Insurance Scheme,Employment,621,1,2,5,5,"Overall satisfied, but improvements can be made in ease of access.",Salem,Under 18,Male,Business,Graduate,High,Rural,5,1,5,2022-12-15 13:08:09.144,Phone
Organic Farming Mission,Health,1987,4,2,4,1,Needs more awareness campaigns; many people are unaware of its benefits.,Coimbatore,31-45,Female,Unemployed,Doctorate,Low,Urban,1,3,5,2023-09-17 13:08:09.144,In-person
